Lat,Lon,Kommun,Lan,Quantity,Date
63.979322166531276,18.536665833383882,Bjurholm,Västerbotten,1,2022-08-02 00:00:00
63.97394291490189,18.54392564816045,Bjurholm,Västerbotten,9,2022-08-02 00:00:00
63.974308311121426,18.542163358684334,Bjurholm,Västerbotten,1,2022-08-02 00:00:00
63.978579614972,18.53796254589365,Bjurholm,Västerbotten,13,2022-08-02 00:00:00
64.29702375509741,19.484158013038712,Vindeln,Västerbotten,5,2022-07-29 12:00:00
64.27502576890733,20.281432454243262,Umeå,Västerbotten,4,2022-07-29 12:00:00
64.27529072101031,20.28275754957522,Umeå,Västerbotten,36,2022-07-29 12:00:00
64.2756899874956,20.282925743799243,Umeå,Västerbotten,4,2022-07-29 12:00:00
64.31710023407567,18.570113987004305,Lycksele,Västerbotten,4,2022-07-29 12:00:00
64.24136159049137,20.29483530035114,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.27411986147193,20.282546865327394,Umeå,Västerbotten,2,2022-07-29 12:00:00
64.27495461026363,20.28404713660219,Umeå,Västerbotten,5,2022-07-29 12:00:00
64.24193887733337,20.296519493092486,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.24038730121572,20.296122734658063,Umeå,Västerbotten,4,2022-07-26 00:00:00
64.24065431287167,20.296207436722852,Umeå,Västerbotten,25,2022-07-26 00:00:00
64.24088064137855,20.30140765090631,Umeå,Västerbotten,4,2022-07-26 00:00:00
64.23884175392682,20.30107592048381,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.23912917988552,20.30108137695267,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.23896707600473,20.304008291023145,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.24117982686141,20.29782123692522,Umeå,Västerbotten,1,2022-07-26 00:00:00
64.2397140706169,20.302808114753994,Umeå,Västerbotten,2,2022-07-26 00:00:00
64.3624249837931,20.778087245820892,Robertsfors,Västerbotten,1,2022-07-29 00:00:00
64.36141309181254,20.77902474465183,Robertsfors,Västerbotten,2,2022-07-29 00:00:00
64.35292926658951,19.496481025835852,Vindeln,Västerbotten,1,2022-07-30 12:00:00
64.3584127696655,20.0165163124351,Vindeln,Västerbotten,3,2022-07-28 00:00:00
64.3586888997928,20.016600081847532,Vindeln,Västerbotten,3,2022-07-28 00:00:00
64.35849229769217,20.01374970959835,Vindeln,Västerbotten,1,2022-07-28 00:00:00
64.35787462766915,20.014920106495293,Vindeln,Västerbotten,1,2022-07-28 00:00:00
64.3581883222277,20.014947398566314,Vindeln,Västerbotten,7,2022-07-28 00:00:00
64.35999348734705,20.007467695016384,Vindeln,Västerbotten,6,2022-07-28 00:00:00
64.35833969329082,20.007173458821732,Vindeln,Västerbotten,2,2022-07-28 00:00:00
64.35873271759148,20.007254261373166,Vindeln,Västerbotten,51,2022-07-28 00:00:00
64.35892022215273,20.008547899410424,Vindeln,Västerbotten,1,2022-07-28 00:00:00
59.793865415384104,17.68602652207765,Uppsala,Uppsala,1,2022-06-18 00:00:00
59.904793561970514,17.996389424851348,Uppsala,Uppsala,1,2022-06-18 00:00:00
59.894101018933675,17.995220698387286,Uppsala,Uppsala,1,2022-06-18 00:00:00
59.89620896908501,18.002901255233432,Uppsala,Uppsala,1,2022-06-18 00:00:00
60.07352987438935,17.139398497987195,Heby,Uppsala,1,2023-02-04 00:00:00
56.8401662057948,15.733368075766437,Nybro,Kalmar,1,2023-02-10 00:00:00
59.06498724675456,16.440322689728838,Katrineholm,Södermanland,1,2021-07-16 12:00:00
64.19698947916105,20.586802356375745,Robertsfors,Västerbotten,1,2022-05-31 12:00:00
62.70919214210456,17.409673640914786,Timrå,Västernorrland,1,2022-09-21 00:00:00
62.67687424494303,17.407514918356178,Timrå,Västernorrland,1,2022-09-10 00:00:00
62.68281663400659,17.412874085592303,Timrå,Västernorrland,1,2022-09-23 00:00:00
56.950378256137355,14.770768057426999,Växjö,Kronoberg,1,2022-10-18 00:00:00
60.384387876905876,18.14134980859514,Östhammar,Uppsala,1,2022-04-11 00:00:00
63.743278412957004,19.762123668006815,Nordmaling,Västerbotten,1,2022-11-01 00:00:00
57.88341428893235,13.872390964194206,Habo,Jönköping,1,2022-11-05 00:00:00
60.86002794636969,15.82212182211309,Falun,Dalarna,1,2021-08-02 12:00:00
64.07640975906315,19.603861841867335,Vindeln,Västerbotten,1,2021-08-05 12:00:00
59.409140124521414,17.88806693957816,Järfälla,Stockholm,1,2022-06-03 00:00:00
59.03857289584999,17.931263148788144,Nynäshamn,Stockholm,1,2022-10-05 00:00:00
63.168177190267784,14.59222385830213,Östersund,Jämtland,2,2023-03-12 12:00:00
63.168177190267784,14.59222385830213,Östersund,Jämtland,10,2023-03-15 00:00:00
58.69603449538196,16.617690382794375,Nyköping,Södermanland,1,2023-03-15 00:00:00
65.94567762998703,21.597772744627115,Boden,Norrbotten,2,2022-06-23 12:00:00
65.92752313782145,21.525079432904345,Boden,Norrbotten,1,2022-06-23 00:00:00
56.75656700082405,14.792636846107847,Växjö,Kronoberg,1,2023-04-07 00:00:00
66.03230870241106,21.473975428140836,Boden,Norrbotten,7,2022-06-18 00:00:00
63.79497297749532,20.45152032890405,Umeå,Västerbotten,1,2022-06-03 12:00:00
60.44202357460119,13.85591939306723,Malung-Sälen,Dalarna,9,2022-06-09 00:00:00
60.440338948388614,13.860435285718866,Malung-Sälen,Dalarna,25,2022-08-22 00:00:00
60.440338948388614,13.860435285718866,Malung-Sälen,Dalarna,70,2022-06-09 00:00:00
60.43851961752561,13.860035401248927,Malung-Sälen,Dalarna,1,2022-06-09 00:00:00
60.302123993695076,16.55554703393337,Avesta,Dalarna,2,2022-06-08 12:00:00
60.13554370671641,14.709288197275917,Ludvika,Dalarna,1,2022-06-03 12:00:00
60.77925750869367,16.113220171707514,Falun,Dalarna,5,2022-06-08 12:00:00
60.778817425793136,16.113362798083124,Falun,Dalarna,1,2022-06-08 12:00:00
60.75526863514498,14.36865664651296,Mora,Dalarna,1,2022-06-14 00:00:00
61.43142951793253,13.640628418098302,Älvdalen,Dalarna,1,2022-06-14 00:00:00
61.429838047851796,13.63483484827133,Älvdalen,Dalarna,3,2022-06-14 00:00:00
61.42932154920791,13.631722045918083,Älvdalen,Dalarna,1,2022-06-14 00:00:00
59.98729317800177,15.894613889143914,Fagersta,Västmanland,2,2023-04-27 00:00:00
57.165653555708,16.24380234363367,Mönsterås,Kalmar,1,2022-05-31 00:00:00
56.75990857519248,15.907925558796185,Nybro,Kalmar,1,2023-05-12 00:00:00
59.04443063554368,16.83268827107015,Flen,Södermanland,1,2023-05-12 00:00:00
59.353177544370816,18.20198622805324,Lidingö,Stockholm,50,2023-05-13 00:00:00
59.49350016384868,14.958654203456321,Nora,Örebro,1,2023-05-14 00:00:00
59.42024453729468,16.222741270046633,Kungsör,Västmanland,1,2023-05-20 00:00:00
57.37603592333826,13.557784665281295,Gislaved,Jönköping,1,2023-05-21 00:00:00
59.356307538051894,15.95712132184456,Arboga,Västmanland,20,2023-05-22 00:00:00
59.8425915620923,16.80471336360593,Enköping,Uppsala,700,2023-05-24 00:00:00
59.84659458717719,16.815376614051722,Enköping,Uppsala,3500,2023-05-24 00:00:00
59.743098836780156,17.77990721812301,Knivsta,Uppsala,1,2023-05-23 00:00:00
60.015671763967404,17.74312108462325,Uppsala,Uppsala,1,2023-05-27 00:00:00
59.840579873984574,17.91305974273013,Uppsala,Uppsala,1,2023-05-13 12:00:00
59.81821127356807,17.656484074085903,Uppsala,Uppsala,60,2023-05-11 12:00:00
59.81821127356807,17.656484074085903,Uppsala,Uppsala,10,2023-05-27 12:00:00
65.76358312874592,21.574872567693323,Boden,Norrbotten,1,2023-06-02 00:00:00
58.97643661849542,17.09723091255403,Nyköping,Södermanland,2,2023-06-03 00:00:00
56.08511614279182,13.096212484678654,Svalöv,Skåne,1,2023-06-04 00:00:00
63.20607752339702,14.708088802787383,Östersund,Jämtland,4,2023-06-06 00:00:00
59.353177544370816,18.20198622805324,Lidingö,Stockholm,6,2023-06-08 00:00:00
59.543094129832795,18.139662872225955,Vallentuna,Stockholm,20,2023-05-26 12:00:00
59.543094129832795,18.139662872225955,Vallentuna,Stockholm,24,2023-05-26 12:00:00
59.612232119897236,18.519502241174557,Norrtälje,Stockholm,1,2023-06-10 00:00:00
60.01717659490186,18.380558725028887,Uppsala,Uppsala,1,2023-06-11 00:00:00
60.049300000289165,18.45634363841059,Norrtälje,Stockholm,9,2023-05-29 12:00:00
60.05001028532669,18.449127712728046,Norrtälje,Stockholm,2,2023-05-27 12:00:00
55.69551786313006,13.464653126551523,Lund,Skåne,1,2023-06-21 00:00:00
58.51868637657186,15.993819205775281,Norrköping,Östergötland,2,2023-06-25 00:00:00
57.643784420004344,12.200044380234095,Härryda,Västra Götaland,8,2023-06-28 00:00:00
58.10980459973838,15.890008551629114,Kinda,Östergötland,1,2022-07-04 00:00:00
59.54174062908577,18.13498902522315,Vallentuna,Stockholm,1,2022-06-23 00:00:00
59.06568602158305,13.989262186848782,Kristinehamn,Värmland,2,2022-07-21 00:00:00
59.40118018227526,15.76299127370841,Arboga,Västmanland,1,2022-07-19 00:00:00
63.812678282479595,20.101078656617954,Umeå,Västerbotten,1,2022-08-16 00:00:00
59.829157012132306,16.208507466643198,Surahammar,Västmanland,1,2023-07-09 00:00:00
60.049300000289165,18.45634363841059,Norrtälje,Stockholm,21,2023-06-25 12:00:00
58.9292034081015,15.325858499128062,Hallsberg,Örebro,1,2023-07-22 00:00:00
64.2074044112952,19.22117279257262,Vindeln,Västerbotten,3,2023-06-21 12:00:00
64.20756608555581,19.223089049421016,Vindeln,Västerbotten,1,2023-06-21 12:00:00
63.792673075649056,20.47179372638241,Umeå,Västerbotten,327,2023-06-07 12:00:00
63.79282744349601,20.472855995745437,Umeå,Västerbotten,950,2023-06-07 12:00:00
56.79468462826528,12.872853068863716,Halmstad,Halland,1,2023-08-20 00:00:00
59.63464150216162,18.237095052511325,Vallentuna,Stockholm,1,2023-08-19 00:00:00
56.77205819280027,15.064378437602233,Växjö,Kronoberg,3,2023-09-10 00:00:00
56.77408861778921,15.882236152620036,Nybro,Kalmar,1,2023-09-12 00:00:00
63.79278535819722,20.472767715191775,Umeå,Västerbotten,1800,2023-06-07 12:00:00
63.75061174999543,20.31160800869838,Umeå,Västerbotten,9000,2023-06-01 00:00:00
63.79265889742671,20.471953998704457,Umeå,Västerbotten,8,2023-06-07 12:00:00
59.48325523040669,17.495280944977345,Upplands-Bro,Stockholm,1,2023-06-06 00:00:00
60.212014057258656,16.731052473751223,Sandviken,Gävleborg,1,2023-09-23 00:00:00
60.18362358597842,16.498402123206116,Avesta,Dalarna,1,2023-09-12 00:00:00
60.26010991974801,16.818033719830837,Sandviken,Gävleborg,1,2023-09-19 00:00:00
59.088119103435616,16.666753518680764,Flen,Södermanland,1,2023-08-13 00:00:00
59.03354584816621,17.318124803881073,Gnesta,Södermanland,1,2023-10-18 00:00:00
59.03354584816621,17.318124803881073,Gnesta,Södermanland,1,2023-10-18 00:00:00
63.75061174999543,20.31160800869838,Umeå,Västerbotten,2800,2023-07-19 00:00:00
63.79278535819722,20.472767715191775,Umeå,Västerbotten,1100,2023-07-18 12:00:00
63.79282744349601,20.472855995745437,Umeå,Västerbotten,22,2023-07-18 12:00:00
57.71994944938407,18.693950155825924,Gotland,Gotland,1,2023-05-06 12:00:00
56.367940366889144,13.357782533920533,Örkelljunga,Skåne,6,2023-06-03 12:00:00
58.21417659295397,15.997791329653596,Åtvidaberg,Östergötland,1,2019-05-03 00:00:00
63.75061174999543,20.31160800869838,Umeå,Västerbotten,40,2023-09-09 00:00:00
63.79278535819722,20.472767715191775,Umeå,Västerbotten,40,2023-09-08 00:00:00
56.55217816945784,15.258672060426695,Tingsryd,Kronoberg,2,2023-05-13 00:00:00
59.32807262298775,16.404936055397336,Eskilstuna,Södermanland,1,2023-11-26 00:00:00
62.191840062051895,17.69322538654014,Sundsvall,Västernorrland,2,2023-06-12 12:00:00
62.189822528099626,17.68912309547427,Sundsvall,Västernorrland,1,2023-06-12 12:00:00
62.20315262969551,17.71199667652795,Sundsvall,Västernorrland,1,2023-06-12 00:00:00
62.20238932500946,17.71006520091075,Sundsvall,Västernorrland,1,2023-06-12 00:00:00
61.54949761040493,17.377630351435474,Hudiksvall,Gävleborg,1,2023-06-19 12:00:00
59.15634249391319,18.122445024197564,Haninge,Stockholm,1,2023-06-28 00:00:00
58.00890043472157,14.539034157449422,Jönköping,Jönköping,2,2023-05-09 00:00:00
60.14719317146347,14.839274597508869,Ludvika,Dalarna,2,2023-09-14 00:00:00
60.09894433075045,17.760180279705104,Uppsala,Uppsala,1,2024-03-08 00:00:00
56.77867545007537,14.797913666650587,Växjö,Kronoberg,3,2023-04-27 00:00:00
56.77867545007537,14.797913666650587,Växjö,Kronoberg,8,2023-05-30 12:00:00
56.77867545007537,14.797913666650587,Växjö,Kronoberg,4,2023-06-24 00:00:00
56.756477212910696,14.792639264883517,Växjö,Kronoberg,3,2023-07-25 12:00:00
58.99763538459862,16.66409479176241,Flen,Södermanland,1,2024-03-13 00:00:00
56.77716849357936,15.88276580311455,Nybro,Kalmar,1,2024-03-17 00:00:00
56.64570916493229,16.50176808126475,Mörbylånga,Kalmar,1,2024-03-27 00:00:00
62.64550498587761,15.634420120215095,Bräcke,Jämtland,2,2018-05-13 12:00:00
59.33875672308118,16.51719909500357,Eskilstuna,Södermanland,1,2024-04-13 00:00:00
59.32668681725676,18.277880965237923,Nacka,Stockholm,1,2023-06-01 00:00:00
56.86574238827493,14.340020233844196,Alvesta,Kronoberg,1,2024-04-16 00:00:00
56.752629422015175,12.906374784552906,Halmstad,Halland,1,2019-02-28 00:00:00
63.20607752339702,14.708088802787383,Östersund,Jämtland,1,2024-04-25 00:00:00
57.31299156999375,14.579933682413955,Sävsjö,Jönköping,3,2019-06-11 12:00:00
59.04510710014691,16.79296718398273,Flen,Södermanland,1,2024-05-04 00:00:00
57.141557103113854,16.02057880268365,Högsby,Kalmar,1,2024-05-04 00:00:00
59.15759153756424,16.48714875442022,Flen,Södermanland,1,2024-07-24 00:00:00
56.790946008412796,16.44737738429151,Kalmar,Kalmar,1,2023-05-30 00:00:00
59.33580309803502,17.02825089646206,Strängnäs,Södermanland,1,2024-09-02 00:00:00
63.94290464283609,19.479825574560532,Bjurholm,Västerbotten,1,2024-06-16 00:00:00
63.94304167889672,19.48008859444058,Bjurholm,Västerbotten,22,2024-06-16 00:00:00
63.94313223178343,19.480059628215116,Bjurholm,Västerbotten,17,2024-06-16 00:00:00
59.81996206351165,17.574872310497113,Uppsala,Uppsala,1,2023-06-15 00:00:00
56.65762418250512,13.066565573110767,Halmstad,Halland,1,2024-09-22 00:00:00
58.98223423133593,17.20797379034088,Gnesta,Södermanland,1,2024-09-29 00:00:00
64.6808443724721,19.02112422918903,Lycksele,Västerbotten,1,2024-09-11 00:00:00
60.500570429988706,18.42171239399806,Östhammar,Uppsala,1,2022-10-30 00:00:00
59.02284565060328,16.24324283422231,Katrineholm,Södermanland,1,2024-10-16 00:00:00
58.397808453102805,16.46467619738185,Söderköping,Östergötland,1,2023-06-19 00:00:00
58.40069032952396,16.4664402248972,Söderköping,Östergötland,1,2023-07-11 00:00:00
58.40069032952396,16.4664402248972,Söderköping,Östergötland,320,2023-06-19 00:00:00
58.40069032952396,16.4664402248972,Söderköping,Östergötland,205,2023-05-15 00:00:00
58.400708812591844,16.466337952679467,Söderköping,Östergötland,3,2023-06-19 00:00:00
58.400708812591844,16.466337952679467,Söderköping,Östergötland,230,2023-05-15 00:00:00
58.22246822923973,16.211123911108814,Åtvidaberg,Östergötland,13,2023-06-18 00:00:00
58.22247709925191,16.21115804576218,Åtvidaberg,Östergötland,1,2023-07-16 00:00:00
58.22247709925191,16.21115804576218,Åtvidaberg,Östergötland,38,2023-06-18 00:00:00
58.22247709925191,16.21115804576218,Åtvidaberg,Östergötland,4,2023-05-15 00:00:00
58.22253112826378,16.211107610340033,Åtvidaberg,Östergötland,4,2023-06-18 00:00:00
58.22253112826378,16.211107610340033,Åtvidaberg,Östergötland,7,2023-05-15 00:00:00
58.22143631310759,16.21094200002199,Åtvidaberg,Östergötland,6,2023-06-18 00:00:00
58.22143631310759,16.21094200002199,Åtvidaberg,Östergötland,3,2023-05-15 00:00:00
58.72855269974418,16.224045780817118,Norrköping,Östergötland,1,2023-06-17 00:00:00
58.72932635551962,16.223554408164976,Norrköping,Östergötland,3,2023-07-15 00:00:00
58.72932635551962,16.223554408164976,Norrköping,Östergötland,20,2023-06-17 00:00:00
58.729271430511936,16.2238817585441,Norrköping,Östergötland,109,2023-06-17 00:00:00
58.729271430511936,16.2238817585441,Norrköping,Östergötland,18,2023-05-13 00:00:00
58.729261614239284,16.224140594440076,Norrköping,Östergötland,290,2023-06-17 00:00:00
58.729261614239284,16.224140594440076,Norrköping,Östergötland,8,2023-05-13 00:00:00
58.745163279807855,15.788697269027951,Finspång,Östergötland,1,2023-07-13 00:00:00
58.745163279807855,15.788697269027951,Finspång,Östergötland,62,2023-06-17 00:00:00
56.919283241393316,14.787721221133536,Växjö,Kronoberg,1,2024-05-05 00:00:00
63.20607752339702,14.708088802787383,Östersund,Jämtland,1,2024-05-07 00:00:00
59.29866143163394,17.84012463672984,Ekerö,Stockholm,1,2024-05-15 00:00:00
58.66894793030307,15.931791369673599,Finspång,Östergötland,1,2024-05-14 00:00:00
58.284090750751844,11.53491560217015,Uddevalla,Västra Götaland,1,2024-05-18 00:00:00
57.84862091401432,15.531383478954048,Ydre,Östergötland,1,2023-05-21 12:00:00
57.850251969933126,15.529973264117235,Ydre,Östergötland,1,2023-05-21 12:00:00
57.851130433321636,15.529309728596598,Ydre,Östergötland,1,2023-05-21 12:00:00
58.9771396448201,17.10861238253039,Nyköping,Södermanland,1,2024-05-26 00:00:00
58.68703447118563,17.071475827284523,Oxelösund,Södermanland,1,2024-06-04 00:00:00
57.641927098276035,12.214339254808277,Härryda,Västra Götaland,1,2024-05-25 00:00:00
59.81821127356807,17.656484074085903,Uppsala,Uppsala,5,2024-06-03 00:00:00
59.87144840519987,17.852743157157914,Uppsala,Uppsala,1,2023-07-14 00:00:00
58.28412504595815,15.759692185855645,Linköping,Östergötland,2,2024-06-23 00:00:00
59.376526855019684,18.009440159574137,Solna,Stockholm,1,2024-06-27 00:00:00
56.71900694435121,13.124010484910956,Halmstad,Halland,1,2024-05-22 00:00:00
58.78038486788314,16.50831311518117,Katrineholm,Södermanland,1,2024-06-14 00:00:00
59.119651834374686,16.277211218217108,Katrineholm,Södermanland,1,2024-05-07 00:00:00
58.88563510853399,16.29193997327383,Katrineholm,Södermanland,1,2024-07-03 00:00:00
59.027820766505805,18.536680287101195,Haninge,Stockholm,1,2024-07-08 00:00:00
57.8648833112931,15.439776632873881,Ydre,Östergötland,1,2023-05-21 12:00:00
58.745163279807855,15.788697269027951,Finspång,Östergötland,24,2023-05-14 00:00:00
58.74519917743104,15.788610894643568,Finspång,Östergötland,1,2023-07-13 00:00:00
58.74519917743104,15.788610894643568,Finspång,Östergötland,104,2023-06-17 00:00:00
58.74519917743104,15.788610894643568,Finspång,Östergötland,47,2023-05-14 00:00:00
58.74516324898454,15.788472742999245,Finspång,Östergötland,19,2023-06-17 00:00:00
58.74516324898454,15.788472742999245,Finspång,Östergötland,7,2023-05-14 00:00:00
58.74603454212943,15.792462052322795,Finspång,Östergötland,186,2023-06-17 00:00:00
58.74603454212943,15.792462052322795,Finspång,Östergötland,77,2023-05-14 00:00:00
59.07604740877841,16.6703749510924,Flen,Södermanland,1,2023-08-27 00:00:00
62.877765637764,18.13825097686465,Kramfors,Västernorrland,1,2024-07-13 00:00:00
61.07028179591537,14.60335782550136,Orsa,Dalarna,1,2024-07-22 00:00:00
59.202746678423175,17.966316917725866,Huddinge,Stockholm,1,2024-10-23 00:00:00
59.61429013982423,17.37472260838917,Enköping,Uppsala,1,2024-07-27 12:00:00
59.78436352811655,15.739598285001975,Skinnskatteberg,Västmanland,1,2024-06-21 12:00:00
59.78436352811655,15.739598285001975,Skinnskatteberg,Västmanland,1,2024-07-13 12:00:00
60.85954125225842,15.081953961404208,Rättvik,Dalarna,1,2024-12-26 00:00:00
59.70911349816693,16.002834839576785,Surahammar,Västmanland,1,2025-02-01 00:00:00
56.86551018378874,14.3609365591091,Alvesta,Kronoberg,1,2024-09-25 00:00:00
59.02671369180148,17.415750603688114,Södertälje,Stockholm,1,2025-02-05 00:00:00
63.788173138172766,20.409366327535288,Umeå,Västerbotten,1,2025-02-13 00:00:00
59.10788844662828,15.141632838843073,Kumla,Örebro,1,2025-02-14 00:00:00
57.13130501877206,15.273319259068025,Uppvidinge,Kronoberg,2,2024-05-04 00:00:00
57.02766891571604,16.07118510779627,Högsby,Kalmar,2,2024-06-18 00:00:00
59.80405364077937,17.729031064651753,Uppsala,Uppsala,1,2023-09-09 00:00:00
61.04719801788423,14.428705796299766,Mora,Dalarna,1,2025-03-08 00:00:00
63.761464505033054,20.405841292525196,Umeå,Västerbotten,1,2025-03-16 00:00:00
57.53527486058872,12.47117647233966,Mark,Västra Götaland,1,2025-03-23 00:00:00
59.81845156290628,15.975727069617244,Surahammar,Västmanland,1,2025-03-19 00:00:00
60.14916608257446,15.683216323403464,Smedjebacken,Dalarna,1,2025-03-03 00:00:00
59.82698699036403,16.198871880997697,Surahammar,Västmanland,1,2025-04-02 00:00:00
59.979641392126005,15.741032800365161,Fagersta,Västmanland,2,2025-04-08 00:00:00
58.89130009116427,16.816420935383835,Nyköping,Södermanland,1,2025-04-07 00:00:00
57.69709368690655,12.05402108172138,Göteborg,Västra Götaland,3,2025-04-09 00:00:00
59.97462013400502,17.52832345512932,Uppsala,Uppsala,1,2025-04-20 00:00:00
59.44839884320722,14.670973243955366,Karlskoga,Örebro,1,2024-09-05 00:00:00
60.67422511831761,15.412944065709324,Leksand,Dalarna,1,2024-08-28 00:00:00
60.01734060209241,15.327551811788911,Smedjebacken,Dalarna,1,2024-06-03 00:00:00
59.836630665110334,15.443069283498497,Skinnskatteberg,Västmanland,1,2024-05-28 00:00:00
60.08018362137245,15.796434490621506,Norberg,Västmanland,1,2024-05-27 00:00:00
59.983962075575924,15.570677297239898,Smedjebacken,Dalarna,1,2024-05-27 00:00:00
58.78956983605627,16.549830996262386,Katrineholm,Södermanland,1,2024-11-09 00:00:00
65.79139912860462,18.73114832766438,Arvidsjaur,Norrbotten,1,2024-07-09 00:00:00
59.527014973962594,16.53707909258434,Västerås,Västmanland,1,2025-01-25 00:00:00
59.61003623500353,16.262107878145166,Hallstahammar,Västmanland,1,2025-05-24 00:00:00
60.03688867620197,18.50911151222557,Norrtälje,Stockholm,1,2025-05-26 00:00:00
59.0440877736981,16.83290453776242,Flen,Södermanland,1,2025-06-03 00:00:00
60.0321007845405,13.587897494669246,Hagfors,Värmland,1,2025-05-29 00:00:00
63.94304167889672,19.48008859444058,Bjurholm,Västerbotten,1,2024-06-16 00:00:00
58.0715535530423,16.735566631144987,Valdemarsvik,Östergötland,1,2025-05-05 00:00:00
55.8522426314171,13.392209169838347,Eslöv,Skåne,1,2022-06-23 00:00:00
61.5437256345751,13.858798926349207,Älvdalen,Dalarna,1,2025-08-21 00:00:00
58.316771564792944,16.137196081578494,Åtvidaberg,Östergötland,1,2025-08-26 00:00:00
58.455269394170365,16.852300482098318,Norrköping,Östergötland,1,2025-09-09 00:00:00
60.88116004388408,15.526531364287164,Leksand,Dalarna,1,2025-09-27 00:00:00
58.96501425973626,15.457892566981034,Hallsberg,Örebro,1,2025-05-31 00:00:00
62.13868141310462,16.200469385438357,Hudiksvall,Gävleborg,1,2025-06-21 12:00:00
58.957752123186815,17.6089062655487,Södertälje,Stockholm,1,2025-10-07 00:00:00
59.36925880782607,17.946019481405415,Sundbyberg,Stockholm,1,2025-05-28 12:00:00
59.05586267044227,15.169650552543338,Hallsberg,Örebro,1,2025-05-22 00:00:00
59.91753236780828,14.79560113794058,Ljusnarsberg,Örebro,1,2025-07-05 12:00:00
59.90739408197956,14.806865100776578,Ljusnarsberg,Örebro,1,2025-07-02 12:00:00
58.96851041643049,16.30212688493252,Katrineholm,Södermanland,1,2025-11-23 00:00:00
59.77622863550404,16.207496750356714,Surahammar,Västmanland,1,2025-01-30 00:00:00
58.7999573360175,12.375635448764632,Mellerud,Västra Götaland,1,2023-05-11 00:00:00
59.8174862235073,17.63900856249977,Uppsala,Uppsala,1,2025-05-17 00:00:00
63.070586997659646,18.35854943306444,Kramfors,Västernorrland,1,2025-06-26 00:00:00
56.24530363114972,13.186092377684867,Örkelljunga,Skåne,1,2025-07-11 00:00:00
59.7760914655571,18.32311937875542,Norrtälje,Stockholm,1,2025-06-21 00:00:00
62.966863478983164,17.606077632804105,Kramfors,Västernorrland,1,2025-06-27 00:00:00
65.1573333161723,19.433490193401163,Arvidsjaur,Norrbotten,2,2025-06-13 00:00:00
58.957607353895966,15.751088957101135,Vingåker,Södermanland,1,2025-12-12 00:00:00
57.97147915131843,12.566434820041312,Alingsås,Västra Götaland,2,2021-06-03 00:00:00
63.78616332324071,20.425823953168255,Umeå,Västerbotten,1,2025-06-17 00:00:00
64.23055557270379,21.0108604020788,Robertsfors,Västerbotten,1,2023-05-21 00:00:00
59.62987398967671,17.191574260456306,Enköping,Uppsala,1,2025-05-07 00:00:00
59.90965488152562,18.15923278457124,Uppsala,Uppsala,1,2022-06-12 00:00:00
59.597752465361864,18.086236310938457,Vallentuna,Stockholm,2,2019-04-27 00:00:00
59.553839313196086,18.147411945134994,Vallentuna,Stockholm,7,2022-06-15 00:00:00
59.544562573186624,18.142417321316202,Vallentuna,Stockholm,4,2022-10-10 00:00:00
59.554248107077065,18.149156346215904,Vallentuna,Stockholm,5,2022-06-08 00:00:00
59.23805730420808,15.529046045262128,Örebro,Örebro,10,2022-04-26 00:00:00
59.26342122824895,15.553421117091608,Örebro,Örebro,5,2020-04-13 00:00:00
59.3209565690015,15.06336236157521,Örebro,Örebro,4,2021-05-29 00:00:00
59.6019173802164,18.230833135728275,Vallentuna,Stockholm,2,2018-05-08 00:00:00
59.781764859557036,16.074192932269646,Surahammar,Västmanland,20,2021-04-17 00:00:00
59.82698550070591,16.199371054328424,Surahammar,Västmanland,1,2022-06-19 00:00:00
58.761059888957014,17.07983343330023,Nyköping,Södermanland,1,2020-10-29 00:00:00
58.53287814460345,15.091602159372632,Motala,Östergötland,500,2020-06-01 00:00:00
56.23868391018195,12.844982233750383,Ängelholm,Skåne,1,2024-10-20 00:00:00
56.35390176510297,13.956111252649231,Osby,Skåne,20,2019-04-20 00:00:00
59.47915285263336,18.01965217732122,Täby,Stockholm,4,2019-05-16 00:00:00
59.587405940675495,18.3643784786031,Vallentuna,Stockholm,1,2024-06-12 00:00:00
59.54800734976091,18.311984212364635,Vallentuna,Stockholm,1,2023-07-14 00:00:00
57.054071468955875,14.72460733315637,Växjö,Kronoberg,1,2020-08-06 00:00:00
59.24542974205096,18.106048164273158,Stockholm,Stockholm,1,2020-05-25 12:00:00
56.76462504850437,15.532731469253719,Emmaboda,Kalmar,1,2019-05-20 00:00:00
59.7945194560023,17.626774027599623,Uppsala,Uppsala,1,2020-08-18 00:00:00
60.26164541786039,17.662470324980518,Tierp,Uppsala,1,2025-05-27 00:00:00
59.941241931481784,17.69924902316686,Uppsala,Uppsala,1,2025-01-31 00:00:00
59.80455418518498,17.729184639439904,Uppsala,Uppsala,1,2022-08-22 00:00:00
56.772456016006274,16.28520880551149,Kalmar,Kalmar,25,2019-06-24 00:00:00
59.46603362170932,18.235928511864916,Österåker,Stockholm,5,2019-10-30 00:00:00
58.7035299194494,15.898984259278945,Finspång,Östergötland,1,2022-04-15 00:00:00
